##############################################################################
# Effective Area File
# Telescope: WALTZER
# Units: Wavelength [Angstrom], Reflectivity , Dichroic_Eff ,
#        GratingEff , CCD_QE , EffectiveArea 
# Pixel scale: 0.90354
# Secondary obstruction : 15 %
# Notes: Reflectivity based on Pollux and HWO reflectivity
# Grating efficiency based on datasheets
# CCD QE based on datasheets
# Effective area = Telescope_area * Rprim * Rsec * Sec_obstr * R_fold * R_d1 
                *R_d2 * R_visgr * vis_geff * vis_detQE
# Generated on: 2026-02-19
##############################################################################
Wavelength	Reflectivity	Dichroic1_Eff	Dichroic2_Eff	GratingEff	CCD_QE	EffectiveArea_cm2 
7659.6825	0.8666	0.8000	0.8000	0.6191	0.7598	160.2169
7660.5861	0.8666	0.8000	0.8000	0.6189	0.7596	160.1027
7661.4896	0.8665	0.8000	0.8000	0.6187	0.7593	159.9885
7662.3932	0.8665	0.8000	0.8000	0.6185	0.7591	159.8745
7663.2967	0.8665	0.8000	0.8000	0.6183	0.7589	159.7604
7664.2002	0.8664	0.8000	0.8000	0.6181	0.7587	159.6465
7665.1038	0.8664	0.8000	0.8000	0.6179	0.7585	159.5325
7666.0073	0.8664	0.8000	0.8000	0.6177	0.7583	159.4187
7666.9109	0.8663	0.8000	0.8000	0.6175	0.7581	159.3048
7667.8144	0.8663	0.8000	0.8000	0.6173	0.7579	159.1911
7668.7179	0.8663	0.8000	0.8000	0.6171	0.7577	159.0774
7669.6215	0.8662	0.8000	0.8000	0.6169	0.7575	158.9637
7670.5250	0.8662	0.8000	0.8000	0.6167	0.7573	158.8501
7671.4286	0.8661	0.8000	0.8000	0.6165	0.7571	158.7365
7672.3321	0.8661	0.8000	0.8000	0.6163	0.7568	158.6230
7673.2357	0.8661	0.8000	0.8000	0.6161	0.7566	158.5096
7674.1392	0.8660	0.8000	0.8000	0.6160	0.7564	158.3962
7675.0427	0.8660	0.8000	0.8000	0.6158	0.7562	158.2829
7675.9463	0.8660	0.8000	0.8000	0.6156	0.7560	158.1696
7676.8498	0.8659	0.8000	0.8000	0.6154	0.7558	158.0563
7677.7534	0.8659	0.8000	0.8000	0.6152	0.7556	157.9431
7678.6569	0.8659	0.8000	0.8000	0.6150	0.7554	157.8300
7679.5604	0.8658	0.8000	0.8000	0.6148	0.7552	157.7169
7680.4640	0.8658	0.8000	0.8000	0.6146	0.7550	157.6039
7681.3675	0.8657	0.8000	0.8000	0.6144	0.7548	157.4909
7682.2711	0.8657	0.8000	0.8000	0.6142	0.7546	157.3780
7683.1746	0.8657	0.8000	0.8000	0.6140	0.7543	157.2651
7684.0781	0.8656	0.8000	0.8000	0.6138	0.7541	157.1523
7684.9817	0.8656	0.8000	0.8000	0.6136	0.7539	157.0395
7685.8852	0.8656	0.8000	0.8000	0.6134	0.7537	156.9268
7686.7888	0.8655	0.8000	0.8000	0.6132	0.7535	156.8142
7687.6923	0.8655	0.8000	0.8000	0.6130	0.7533	156.7038
7688.5958	0.8655	0.8000	0.8000	0.6129	0.7531	156.6042
7689.4994	0.8654	0.8000	0.8000	0.6128	0.7529	156.5047
7690.4029	0.8654	0.8000	0.8000	0.6126	0.7527	156.4052
7691.3065	0.8653	0.8000	0.8000	0.6125	0.7525	156.3057
7692.2100	0.8653	0.8000	0.8000	0.6123	0.7523	156.2063
7693.1136	0.8653	0.8000	0.8000	0.6122	0.7521	156.1069
7694.0171	0.8652	0.8000	0.8000	0.6120	0.7519	156.0076
7694.9206	0.8652	0.8000	0.8000	0.6119	0.7516	155.9083
7695.8242	0.8652	0.8000	0.8000	0.6118	0.7514	155.8091
7696.7277	0.8651	0.8000	0.8000	0.6116	0.7512	155.7099
7697.6313	0.8651	0.8000	0.8000	0.6115	0.7510	155.6107
7698.5348	0.8651	0.8000	0.8000	0.6113	0.7508	155.5116
7699.4383	0.8650	0.8000	0.8000	0.6112	0.7506	155.4125
7700.3419	0.8650	0.8000	0.8000	0.6110	0.7504	155.3135
7701.2454	0.8650	0.8000	0.8000	0.6109	0.7502	155.2145
7702.1490	0.8649	0.8000	0.8000	0.6107	0.7500	155.1156
7703.0525	0.8649	0.8000	0.8000	0.6106	0.7498	155.0167
7703.9560	0.8648	0.8000	0.8000	0.6105	0.7496	154.9178
7704.8596	0.8648	0.8000	0.8000	0.6103	0.7494	154.8190
7705.7631	0.8648	0.8000	0.8000	0.6102	0.7491	154.7202
7706.6667	0.8647	0.8000	0.8000	0.6100	0.7489	154.6215
7707.5702	0.8647	0.8000	0.8000	0.6099	0.7487	154.5228
7708.4737	0.8647	0.8000	0.8000	0.6097	0.7485	154.4241
7709.3773	0.8646	0.8000	0.8000	0.6096	0.7483	154.3255
7710.2808	0.8646	0.8000	0.8000	0.6095	0.7481	154.2269
7711.1844	0.8646	0.8000	0.8000	0.6093	0.7479	154.1284
7712.0879	0.8645	0.8000	0.8000	0.6092	0.7477	154.0299
7712.9915	0.8645	0.8000	0.8000	0.6090	0.7475	153.9314
7713.8950	0.8644	0.8000	0.8000	0.6089	0.7473	153.8330
7714.7985	0.8644	0.8000	0.8000	0.6087	0.7471	153.7347
7715.7021	0.8644	0.8000	0.8000	0.6086	0.7469	153.6364
7716.6056	0.8643	0.8000	0.8000	0.6085	0.7467	153.5381
7717.5092	0.8643	0.8000	0.8000	0.6083	0.7464	153.4398
7718.4127	0.8643	0.8000	0.8000	0.6082	0.7462	153.3416
7719.3162	0.8642	0.8000	0.8000	0.6080	0.7460	153.2435
7720.2198	0.8642	0.8000	0.8000	0.6079	0.7458	153.1454
7721.1233	0.8642	0.8000	0.8000	0.6077	0.7456	153.0473
7722.0269	0.8641	0.8000	0.8000	0.6076	0.7454	152.9493
7722.9304	0.8641	0.8000	0.8000	0.6074	0.7452	152.8513
7723.8339	0.8640	0.8000	0.8000	0.6073	0.7450	152.7533
7724.7375	0.8640	0.8000	0.8000	0.6072	0.7448	152.6554
7725.6410	0.8640	0.8000	0.8000	0.6070	0.7446	152.5575
7726.5446	0.8639	0.8000	0.8000	0.6069	0.7444	152.4597
7727.4481	0.8639	0.8000	0.8000	0.6067	0.7442	152.3619
7728.3516	0.8639	0.8000	0.8000	0.6066	0.7439	152.2642
7729.2552	0.8638	0.8000	0.8000	0.6064	0.7437	152.1665
7730.1587	0.8638	0.8000	0.8000	0.6063	0.7435	152.0688
7731.0623	0.8638	0.8000	0.8000	0.6062	0.7433	151.9712
7731.9658	0.8637	0.8000	0.8000	0.6060	0.7431	151.8736
7732.8694	0.8637	0.8000	0.8000	0.6059	0.7429	151.7761
7733.7729	0.8636	0.8000	0.8000	0.6057	0.7427	151.6786
7734.6764	0.8636	0.8000	0.8000	0.6056	0.7425	151.5812
7735.5800	0.8636	0.8000	0.8000	0.6054	0.7423	151.4838
7736.4835	0.8635	0.8000	0.8000	0.6053	0.7421	151.3864
7737.3871	0.8635	0.8000	0.8000	0.6052	0.7419	151.2891
7738.2906	0.8635	0.8000	0.8000	0.6050	0.7417	151.1918
7739.1941	0.8634	0.8000	0.8000	0.6049	0.7414	151.0879
7740.0977	0.8634	0.8000	0.8000	0.6047	0.7412	150.9837
7741.0012	0.8634	0.8000	0.8000	0.6046	0.7409	150.8795
7741.9048	0.8633	0.8000	0.8000	0.6044	0.7407	150.7753
7742.8083	0.8633	0.8000	0.8000	0.6043	0.7404	150.6713
7743.7118	0.8633	0.8000	0.8000	0.6041	0.7402	150.5672
7744.6154	0.8632	0.8000	0.8000	0.6040	0.7400	150.4632
7745.5189	0.8632	0.8000	0.8000	0.6039	0.7397	150.3592
7746.4225	0.8631	0.8000	0.8000	0.6037	0.7395	150.2553
7747.3260	0.8631	0.8000	0.8000	0.6036	0.7392	150.1515
7748.2295	0.8631	0.8000	0.8000	0.6034	0.7390	150.0476
7749.1331	0.8630	0.8000	0.8000	0.6033	0.7387	149.9439
7750.0366	0.8630	0.8000	0.8000	0.6031	0.7385	149.8401
7750.9402	0.8630	0.8000	0.8000	0.6030	0.7383	149.7365
7751.8437	0.8629	0.8000	0.8000	0.6029	0.7380	149.6328
7752.7473	0.8629	0.8000	0.8000	0.6027	0.7378	149.5292
7753.6508	0.8629	0.8000	0.8000	0.6026	0.7375	149.4257
7754.5543	0.8628	0.8000	0.8000	0.6024	0.7373	149.3222
7755.4579	0.8628	0.8000	0.8000	0.6023	0.7370	149.2188
7756.3614	0.8627	0.8000	0.8000	0.6021	0.7368	149.1154
7757.2650	0.8627	0.8000	0.8000	0.6020	0.7366	149.0120
7758.1685	0.8627	0.8000	0.8000	0.6019	0.7363	148.9087
7759.0720	0.8626	0.8000	0.8000	0.6017	0.7361	148.8054
7759.9756	0.8626	0.8000	0.8000	0.6016	0.7358	148.7022
7760.8791	0.8626	0.8000	0.8000	0.6014	0.7356	148.5947
7761.7827	0.8625	0.8000	0.8000	0.6012	0.7354	148.4821
7762.6862	0.8625	0.8000	0.8000	0.6010	0.7351	148.3696
7763.5897	0.8625	0.8000	0.8000	0.6009	0.7349	148.2571
7764.4933	0.8624	0.8000	0.8000	0.6007	0.7346	148.1447
7765.3968	0.8624	0.8000	0.8000	0.6005	0.7344	148.0323
7766.3004	0.8623	0.8000	0.8000	0.6003	0.7341	147.9200
7767.2039	0.8623	0.8000	0.8000	0.6001	0.7339	147.8078
7768.1074	0.8623	0.8000	0.8000	0.5999	0.7337	147.6956
7769.0110	0.8622	0.8000	0.8000	0.5998	0.7334	147.5834
7769.9145	0.8622	0.8000	0.8000	0.5996	0.7332	147.4713
7770.8181	0.8622	0.8000	0.8000	0.5994	0.7329	147.3593
7771.7216	0.8621	0.8000	0.8000	0.5992	0.7327	147.2473
7772.6252	0.8621	0.8000	0.8000	0.5990	0.7324	147.1353
7773.5287	0.8621	0.8000	0.8000	0.5989	0.7322	147.0235
7774.4322	0.8620	0.8000	0.8000	0.5987	0.7320	146.9116
7775.3358	0.8620	0.8000	0.8000	0.5985	0.7317	146.7999
7776.2393	0.8620	0.8000	0.8000	0.5983	0.7315	146.6882
7777.1429	0.8619	0.8000	0.8000	0.5981	0.7312	146.5765
7778.0464	0.8619	0.8000	0.8000	0.5979	0.7310	146.4649
7778.9499	0.8618	0.8000	0.8000	0.5978	0.7307	146.3533
7779.8535	0.8618	0.8000	0.8000	0.5976	0.7305	146.2418
7780.7570	0.8618	0.8000	0.8000	0.5974	0.7303	146.1304
7781.6606	0.8617	0.8000	0.8000	0.5972	0.7300	146.0190
7782.5641	0.8617	0.8000	0.8000	0.5970	0.7298	145.9077
7783.4676	0.8617	0.8000	0.8000	0.5969	0.7295	145.7964
7784.3712	0.8616	0.8000	0.8000	0.5967	0.7293	145.6852
7785.2747	0.8616	0.8000	0.8000	0.5965	0.7290	145.5740
7786.1783	0.8616	0.8000	0.8000	0.5963	0.7288	145.4629
7787.0818	0.8615	0.8000	0.8000	0.5961	0.7286	145.3518
7787.9853	0.8615	0.8000	0.8000	0.5959	0.7283	145.2408
7788.8889	0.8614	0.8000	0.8000	0.5958	0.7281	145.1299
7789.7924	0.8614	0.8000	0.8000	0.5956	0.7278	145.0190
7790.6960	0.8614	0.8000	0.8000	0.5954	0.7276	144.9081
7791.5995	0.8613	0.8000	0.8000	0.5952	0.7273	144.7974
7792.5031	0.8613	0.8000	0.8000	0.5950	0.7271	144.6866
7793.4066	0.8613	0.8000	0.8000	0.5949	0.7269	144.5759
7794.3101	0.8612	0.8000	0.8000	0.5947	0.7266	144.4653
7795.2137	0.8612	0.8000	0.8000	0.5945	0.7264	144.3547
7796.1172	0.8612	0.8000	0.8000	0.5943	0.7261	144.2442
7797.0208	0.8611	0.8000	0.8000	0.5941	0.7259	144.1338
7797.9243	0.8611	0.8000	0.8000	0.5939	0.7256	144.0234
7798.8278	0.8610	0.8000	0.8000	0.5938	0.7254	143.9130
7799.7314	0.8610	0.8000	0.8000	0.5936	0.7252	143.8027
7800.6349	0.8610	0.8000	0.8000	0.5934	0.7249	143.6925
7801.5385	0.8609	0.8000	0.8000	0.5932	0.7247	143.5823
7802.4420	0.8609	0.8000	0.8000	0.5930	0.7244	143.4721
7803.3455	0.8609	0.8000	0.8000	0.5929	0.7242	143.3621
7804.2491	0.8608	0.8000	0.8000	0.5927	0.7239	143.2520
7805.1526	0.8608	0.8000	0.8000	0.5925	0.7237	143.1420
7806.0562	0.8608	0.8000	0.8000	0.5923	0.7235	143.0321
7806.9597	0.8607	0.8000	0.8000	0.5921	0.7232	142.9223
7807.8632	0.8607	0.8000	0.8000	0.5919	0.7230	142.8124
7808.7668	0.8606	0.8000	0.8000	0.5918	0.7227	142.7027
7809.6703	0.8606	0.8000	0.8000	0.5916	0.7225	142.5930
7810.5739	0.8606	0.8000	0.8000	0.5914	0.7223	142.4833
7811.4774	0.8605	0.8000	0.8000	0.5912	0.7220	142.3737
7812.3810	0.8605	0.8000	0.8000	0.5910	0.7218	142.2642
7813.2845	0.8605	0.8000	0.8000	0.5909	0.7215	142.1547
7814.1880	0.8604	0.8000	0.8000	0.5907	0.7213	142.0453
7815.0916	0.8604	0.8000	0.8000	0.5905	0.7210	141.9359
7815.9951	0.8604	0.8000	0.8000	0.5903	0.7208	141.8266
7816.8987	0.8603	0.8000	0.8000	0.5901	0.7206	141.7173
7817.8022	0.8603	0.8000	0.8000	0.5899	0.7203	141.6081
7818.7057	0.8603	0.8000	0.8000	0.5898	0.7201	141.4989
7819.6093	0.8602	0.8000	0.8000	0.5896	0.7198	141.3898
7820.5128	0.8602	0.8000	0.8000	0.5894	0.7196	141.2807
7821.4164	0.8601	0.8000	0.8000	0.5892	0.7193	141.1717
7822.3199	0.8601	0.8000	0.8000	0.5890	0.7191	141.0628
7823.2234	0.8601	0.8000	0.8000	0.5889	0.7189	140.9610
7824.1270	0.8600	0.8000	0.8000	0.5887	0.7186	140.8604
7825.0305	0.8600	0.8000	0.8000	0.5886	0.7184	140.7599
7825.9341	0.8600	0.8000	0.8000	0.5884	0.7181	140.6594
7826.8376	0.8599	0.8000	0.8000	0.5883	0.7179	140.5590
7827.7411	0.8599	0.8000	0.8000	0.5881	0.7176	140.4586
7828.6447	0.8599	0.8000	0.8000	0.5880	0.7174	140.3583
7829.5482	0.8598	0.8000	0.8000	0.5879	0.7172	140.2580
7830.4518	0.8598	0.8000	0.8000	0.5877	0.7169	140.1578
7831.3553	0.8597	0.8000	0.8000	0.5876	0.7167	140.0576
7832.2589	0.8597	0.8000	0.8000	0.5874	0.7164	139.9575
7833.1624	0.8597	0.8000	0.8000	0.5873	0.7162	139.8574
7834.0659	0.8596	0.8000	0.8000	0.5871	0.7159	139.7573
7834.9695	0.8596	0.8000	0.8000	0.5870	0.7157	139.6573
7835.8730	0.8596	0.8000	0.8000	0.5868	0.7155	139.5574
7836.7766	0.8595	0.8000	0.8000	0.5867	0.7152	139.4575
7837.6801	0.8595	0.8000	0.8000	0.5865	0.7150	139.3576
7838.5836	0.8595	0.8000	0.8000	0.5864	0.7147	139.2578
7839.4872	0.8594	0.8000	0.8000	0.5862	0.7145	139.1580
7840.3907	0.8594	0.8000	0.8000	0.5861	0.7142	139.0583
7841.2943	0.8593	0.8000	0.8000	0.5859	0.7140	138.9586
7842.1978	0.8593	0.8000	0.8000	0.5858	0.7138	138.8590
7843.1013	0.8593	0.8000	0.8000	0.5856	0.7135	138.7594
7844.0049	0.8592	0.8000	0.8000	0.5855	0.7133	138.6599
7844.9084	0.8592	0.8000	0.8000	0.5854	0.7130	138.5604
7845.8120	0.8592	0.8000	0.8000	0.5852	0.7128	138.4609
7846.7155	0.8591	0.8000	0.8000	0.5851	0.7125	138.3615
7847.6190	0.8591	0.8000	0.8000	0.5849	0.7123	138.2622
7848.5226	0.8591	0.8000	0.8000	0.5848	0.7121	138.1628
7849.4261	0.8590	0.8000	0.8000	0.5846	0.7118	138.0636
7850.3297	0.8590	0.8000	0.8000	0.5845	0.7116	137.9612
7851.2332	0.8589	0.8000	0.8000	0.5843	0.7113	137.8533
7852.1368	0.8589	0.8000	0.8000	0.5842	0.7111	137.7455
7853.0403	0.8588	0.8000	0.8000	0.5840	0.7108	137.6377
7853.9438	0.8588	0.8000	0.8000	0.5839	0.7106	137.5300
7854.8474	0.8587	0.8000	0.8000	0.5837	0.7104	137.4224
7855.7509	0.8587	0.8000	0.8000	0.5836	0.7101	137.3148
7856.6545	0.8586	0.8000	0.8000	0.5834	0.7099	137.2073
7857.5580	0.8585	0.8000	0.8000	0.5833	0.7096	137.0998
7858.4615	0.8585	0.8000	0.8000	0.5831	0.7094	136.9924
7859.3651	0.8584	0.8000	0.8000	0.5830	0.7091	136.8850
7860.2686	0.8584	0.8000	0.8000	0.5828	0.7089	136.7777
7861.1722	0.8583	0.8000	0.8000	0.5827	0.7087	136.6705
7862.0757	0.8583	0.8000	0.8000	0.5826	0.7084	136.5633
7862.9792	0.8582	0.8000	0.8000	0.5824	0.7082	136.4562
7863.8828	0.8582	0.8000	0.8000	0.5823	0.7079	136.3491
7864.7863	0.8581	0.8000	0.8000	0.5821	0.7077	136.2421
7865.6899	0.8581	0.8000	0.8000	0.5820	0.7075	136.1352
7866.5934	0.8580	0.8000	0.8000	0.5818	0.7072	136.0283
7867.4969	0.8580	0.8000	0.8000	0.5817	0.7070	135.9215
7868.4005	0.8579	0.8000	0.8000	0.5815	0.7067	135.8147
7869.3040	0.8578	0.8000	0.8000	0.5814	0.7065	135.7080
7870.2076	0.8578	0.8000	0.8000	0.5812	0.7062	135.6013
7871.1111	0.8577	0.8000	0.8000	0.5811	0.7060	135.4947
7872.0147	0.8577	0.8000	0.8000	0.5809	0.7058	135.3882
7872.9182	0.8576	0.8000	0.8000	0.5808	0.7055	135.2817
7873.8217	0.8576	0.8000	0.8000	0.5806	0.7053	135.1752
7874.7253	0.8575	0.8000	0.8000	0.5805	0.7050	135.0689
7875.6288	0.8575	0.8000	0.8000	0.5803	0.7048	134.9625
7876.5324	0.8574	0.8000	0.8000	0.5802	0.7045	134.8563
7877.4359	0.8574	0.8000	0.8000	0.5801	0.7043	134.7514
7878.3394	0.8573	0.8000	0.8000	0.5799	0.7041	134.6496
7879.2430	0.8572	0.8000	0.8000	0.5798	0.7038	134.5477
7880.1465	0.8572	0.8000	0.8000	0.5797	0.7036	134.4460
7881.0501	0.8571	0.8000	0.8000	0.5795	0.7033	134.3443
7881.9536	0.8571	0.8000	0.8000	0.5794	0.7031	134.2426
7882.8571	0.8570	0.8000	0.8000	0.5793	0.7028	134.1410
7883.7607	0.8570	0.8000	0.8000	0.5792	0.7026	134.0394
7884.6642	0.8569	0.8000	0.8000	0.5790	0.7024	133.9379
7885.5678	0.8569	0.8000	0.8000	0.5789	0.7021	133.8365
7886.4713	0.8568	0.8000	0.8000	0.5788	0.7019	133.7351
7887.3748	0.8568	0.8000	0.8000	0.5786	0.7016	133.6337
7888.2784	0.8567	0.8000	0.8000	0.5785	0.7014	133.5324
7889.1819	0.8566	0.8000	0.8000	0.5784	0.7011	133.4312
7890.0855	0.8566	0.8000	0.8000	0.5783	0.7009	133.3300
7890.9890	0.8565	0.8000	0.8000	0.5781	0.7007	133.2289
7891.8926	0.8565	0.8000	0.8000	0.5780	0.7004	133.1278
7892.7961	0.8564	0.8000	0.8000	0.5779	0.7002	133.0268
7893.6996	0.8564	0.8000	0.8000	0.5777	0.6999	132.9258
7894.6032	0.8563	0.8000	0.8000	0.5776	0.6997	132.8249
7895.5067	0.8563	0.8000	0.8000	0.5775	0.6994	132.7240
7896.4103	0.8562	0.8000	0.8000	0.5774	0.6992	132.6232
7897.3138	0.8562	0.8000	0.8000	0.5772	0.6990	132.5224
7898.2173	0.8561	0.8000	0.8000	0.5771	0.6987	132.4217
7899.1209	0.8561	0.8000	0.8000	0.5770	0.6985	132.3210
7900.0244	0.8560	0.8000	0.8000	0.5768	0.6982	132.2207
7900.9280	0.8560	0.8000	0.8000	0.5767	0.6980	132.1285
7901.8315	0.8559	0.8000	0.8000	0.5766	0.6977	132.0363
7902.7350	0.8559	0.8000	0.8000	0.5765	0.6975	131.9442
7903.6386	0.8559	0.8000	0.8000	0.5763	0.6973	131.8521
7904.5421	0.8558	0.8000	0.8000	0.5762	0.6970	131.7601
7905.4457	0.8558	0.8000	0.8000	0.5761	0.6968	131.6681
7906.3492	0.8557	0.8000	0.8000	0.5759	0.6965	131.5762
7907.2527	0.8557	0.8000	0.8000	0.5758	0.6963	131.4843
7908.1563	0.8557	0.8000	0.8000	0.5757	0.6960	131.3924
7909.0598	0.8556	0.8000	0.8000	0.5756	0.6958	131.3006
7909.9634	0.8556	0.8000	0.8000	0.5754	0.6956	131.2088
7910.8669	0.8556	0.8000	0.8000	0.5753	0.6953	131.1171
7911.7705	0.8555	0.8000	0.8000	0.5752	0.6951	131.0254
7912.6740	0.8555	0.8000	0.8000	0.5750	0.6948	130.9337
7913.5775	0.8555	0.8000	0.8000	0.5749	0.6946	130.8421
7914.4811	0.8554	0.8000	0.8000	0.5748	0.6944	130.7505
7915.3846	0.8554	0.8000	0.8000	0.5746	0.6941	130.6590
7916.2882	0.8553	0.8000	0.8000	0.5745	0.6939	130.5675
7917.1917	0.8553	0.8000	0.8000	0.5744	0.6936	130.4761
7918.0952	0.8553	0.8000	0.8000	0.5743	0.6934	130.3847
7918.9988	0.8552	0.8000	0.8000	0.5741	0.6931	130.2933
7919.9023	0.8552	0.8000	0.8000	0.5740	0.6929	130.2020
7920.8059	0.8552	0.8000	0.8000	0.5739	0.6927	130.1107
7921.7094	0.8551	0.8000	0.8000	0.5737	0.6924	130.0176
7922.6129	0.8551	0.8000	0.8000	0.5736	0.6922	129.9243
7923.5165	0.8551	0.8000	0.8000	0.5735	0.6919	129.8310
7924.4200	0.8550	0.8000	0.8000	0.5733	0.6917	129.7378
7925.3236	0.8550	0.8000	0.8000	0.5732	0.6914	129.6447
7926.2271	0.8550	0.8000	0.8000	0.5730	0.6912	129.5516
7927.1306	0.8549	0.8000	0.8000	0.5729	0.6910	129.4585
7928.0342	0.8549	0.8000	0.8000	0.5728	0.6907	129.3654
7928.9377	0.8548	0.8000	0.8000	0.5726	0.6905	129.2725
7929.8413	0.8548	0.8000	0.8000	0.5725	0.6902	129.1795
7930.7448	0.8548	0.8000	0.8000	0.5724	0.6900	129.0866
7931.6484	0.8547	0.8000	0.8000	0.5722	0.6897	128.9937
7932.5519	0.8547	0.8000	0.8000	0.5721	0.6895	128.9009
7933.4554	0.8547	0.8000	0.8000	0.5719	0.6893	128.8081
7934.3590	0.8546	0.8000	0.8000	0.5718	0.6890	128.7154
7935.2625	0.8546	0.8000	0.8000	0.5717	0.6888	128.6227
7936.1661	0.8546	0.8000	0.8000	0.5715	0.6885	128.5301
7937.0696	0.8545	0.8000	0.8000	0.5714	0.6883	128.4367
7937.9731	0.8545	0.8000	0.8000	0.5713	0.6880	128.3413
7938.8767	0.8544	0.8000	0.8000	0.5711	0.6878	128.2460
7939.7802	0.8544	0.8000	0.8000	0.5710	0.6875	128.1507
7940.6838	0.8544	0.8000	0.8000	0.5708	0.6873	128.0554
7941.5873	0.8543	0.8000	0.8000	0.5707	0.6870	127.9602
7942.4908	0.8543	0.8000	0.8000	0.5706	0.6867	127.8650
7943.3944	0.8543	0.8000	0.8000	0.5704	0.6865	127.7699
7944.2979	0.8542	0.8000	0.8000	0.5703	0.6862	127.6748
7945.2015	0.8542	0.8000	0.8000	0.5702	0.6860	127.5797
7946.1050	0.8542	0.8000	0.8000	0.5700	0.6857	127.4847
7947.0085	0.8541	0.8000	0.8000	0.5699	0.6854	127.3898
7947.9121	0.8541	0.8000	0.8000	0.5697	0.6852	127.2949
7948.8156	0.8540	0.8000	0.8000	0.5696	0.6849	127.2000
7949.7192	0.8540	0.8000	0.8000	0.5695	0.6847	127.1052
7950.6227	0.8540	0.8000	0.8000	0.5693	0.6844	127.0104
7951.5263	0.8539	0.8000	0.8000	0.5692	0.6842	126.9156
7952.4298	0.8539	0.8000	0.8000	0.5690	0.6839	126.8210
7953.3333	0.8539	0.8000	0.8000	0.5689	0.6836	126.7263
7954.2369	0.8538	0.8000	0.8000	0.5688	0.6834	126.6317
7955.1404	0.8538	0.8000	0.8000	0.5686	0.6831	126.5372
7956.0440	0.8538	0.8000	0.8000	0.5685	0.6829	126.4426
7956.9475	0.8537	0.8000	0.8000	0.5684	0.6826	126.3482
7957.8510	0.8537	0.8000	0.8000	0.5682	0.6824	126.2538
7958.7546	0.8536	0.8000	0.8000	0.5681	0.6821	126.1594
7959.6581	0.8536	0.8000	0.8000	0.5679	0.6818	126.0650
7960.5617	0.8536	0.8000	0.8000	0.5678	0.6816	125.9708
7961.4652	0.8535	0.8000	0.8000	0.5677	0.6813	125.8765
7962.3687	0.8535	0.8000	0.8000	0.5675	0.6811	125.7823
7963.2723	0.8535	0.8000	0.8000	0.5674	0.6808	125.6882
7964.1758	0.8534	0.8000	0.8000	0.5673	0.6805	125.5940
7965.0794	0.8534	0.8000	0.8000	0.5671	0.6803	125.5000
7965.9829	0.8534	0.8000	0.8000	0.5670	0.6800	125.4060
7966.8864	0.8533	0.8000	0.8000	0.5668	0.6798	125.3120
7967.7900	0.8533	0.8000	0.8000	0.5667	0.6795	125.2180
7968.6935	0.8533	0.8000	0.8000	0.5666	0.6793	125.1242
7969.5971	0.8532	0.8000	0.8000	0.5664	0.6790	125.0303
7970.5006	0.8532	0.8000	0.8000	0.5663	0.6787	124.9365
7971.4042	0.8531	0.8000	0.8000	0.5662	0.6785	124.8428
7972.3077	0.8531	0.8000	0.8000	0.5660	0.6782	124.7490
7973.2112	0.8531	0.8000	0.8000	0.5659	0.6780	124.6554
7974.1148	0.8530	0.8000	0.8000	0.5657	0.6777	124.5617
7975.0183	0.8530	0.8000	0.8000	0.5656	0.6775	124.4682
7975.9219	0.8530	0.8000	0.8000	0.5655	0.6772	124.3746
7976.8254	0.8529	0.8000	0.8000	0.5653	0.6769	124.2811
7977.7289	0.8529	0.8000	0.8000	0.5652	0.6767	124.1877
7978.6325	0.8529	0.8000	0.8000	0.5650	0.6764	124.0943
7979.5360	0.8528	0.8000	0.8000	0.5649	0.6762	123.9993
7980.4396	0.8528	0.8000	0.8000	0.5647	0.6759	123.9008
7981.3431	0.8527	0.8000	0.8000	0.5646	0.6756	123.8022
7982.2466	0.8527	0.8000	0.8000	0.5644	0.6754	123.7038
7983.1502	0.8527	0.8000	0.8000	0.5643	0.6751	123.6054
7984.0537	0.8526	0.8000	0.8000	0.5641	0.6749	123.5070
7984.9573	0.8526	0.8000	0.8000	0.5639	0.6746	123.4087
7985.8608	0.8526	0.8000	0.8000	0.5638	0.6744	123.3104
7986.7643	0.8525	0.8000	0.8000	0.5636	0.6741	123.2122
7987.6679	0.8525	0.8000	0.8000	0.5634	0.6738	123.1140
7988.5714	0.8525	0.8000	0.8000	0.5633	0.6736	123.0159
7989.4750	0.8524	0.8000	0.8000	0.5631	0.6733	122.9178
7990.3785	0.8524	0.8000	0.8000	0.5630	0.6731	122.8198
7991.2821	0.8523	0.8000	0.8000	0.5628	0.6728	122.7218
7992.1856	0.8523	0.8000	0.8000	0.5626	0.6726	122.6239
7993.0891	0.8523	0.8000	0.8000	0.5625	0.6723	122.5261
7993.9927	0.8522	0.8000	0.8000	0.5623	0.6720	122.4282
7994.8962	0.8522	0.8000	0.8000	0.5621	0.6718	122.3305
7995.7998	0.8522	0.8000	0.8000	0.5620	0.6715	122.2327
7996.7033	0.8521	0.8000	0.8000	0.5618	0.6713	122.1351
7997.6068	0.8521	0.8000	0.8000	0.5617	0.6710	122.0374
7998.5104	0.8521	0.8000	0.8000	0.5615	0.6708	121.9399
7999.4139	0.8520	0.8000	0.8000	0.5613	0.6705	121.8423
8000.3175	0.8520	0.8000	0.8000	0.5612	0.6702	121.7449
8001.2210	0.8520	0.8000	0.8000	0.5610	0.6700	121.6474
